winery,name,country,region,winetype,grape,rate,price,price_f,topic1,topic2,bold,sweet,acidic,link,img,full_name,wine_id
Arboleda,Sauvignon Blanc 2018,칠레,Aconcagua Costa,White wine,Sauvignon Blanc,3.8,"₩53,186",53186,citrus, tropical,0.42453617874986915,0.0,0.7568691454633679,https://www.vivino.com/arboleda-sauvignon-blanc/w/1268304?year=2018&price_id=24742576,https://images.vivino.com/thumbs/SCAxb962QtuHN5Dq9WTS9A_pb_x600.png,Arboleda/Sauvignon Blanc 2018,17
Casa Silva,Cool Coast Sauvignon Blanc 2012,칠레,Colchagua Valley,White wine,Sauvignon Blanc,3.8,"₩48,754",48754,citrus, tropical,0.4564982130277506,0.05777696817856329,0.7542843993542965,https://www.vivino.com/casa-silva-cool-coast-sauvignon-blanc/w/1261199?year=2012&price_id=3680217,https://images.vivino.com/thumbs/ofIs-BgaT6auXM5u84978Q_pb_x600.png,Casa Silva/Cool Coast Sauvignon Blanc 2012,48
Dr. Loosen,Riesling Kabinett Blue Slate 2019,독일,Mosel,White wine,Riesling,3.8,"₩60,000",60000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2019&price_id=24530167,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2019,129
Errazuriz,Aconcagua Costa Sauvignon Blanc 2019,칠레,Aconcagua Valley,White wine,Sauvignon Blanc,3.8,"₩75,000",75000,citrus, vegetal,0.43559770476142123,0.0,0.7670235936417474,https://www.vivino.com/errazuriz-aconcagua-costa-sauvignon-blanc/w/25454?year=2019&price_id=21493602,https://images.vivino.com/thumbs/GjX6YLfBROyllxs9K_czAg_pb_x600.png,Errazuriz/Aconcagua Costa Sauvignon Blanc 2019,144
Tabali,Talinay Coastal Limestone Vineyard Sauvignon Blanc 2013,칠레,Limarí Valley,White wine,Sauvignon Blanc,3.8,"₩65,597",65597,citrus, earthy,0.45300273587827855,0.0,0.79675870113226,https://www.vivino.com/tabali-talinay-coastal-limestone-vineyard-sauvignon-blanc/w/1611997?year=2013&price_id=16730250,https://images.vivino.com/thumbs/-xZCGxv6SgehuoJmSZcr3w_pb_x600.png,Tabali/Talinay Coastal Limestone Vineyard Sauvignon Blanc 2013,361
Peter Mertes,Platinum Riesling 2016,독일,Rheinhessen,White wine,Riesling,3.8,"₩24,377",24377,tree fruit, earthy,0.420440657164674,0.487081009973026,0.9496760955199302,https://www.vivino.com/peter-mertes-platinum-riesling/w/1148807?year=2016&price_id=14650490,https://images.vivino.com/thumbs/ALlxDanVToyHQEFmf_sXeg_pb_x600.png,Peter Mertes/Platinum Riesling 2016,306
Domaine Lafage,Cote Floral 2018,프랑스,Côtes Catalanes,White wine,Blend,3.8,"₩25,000",25000,tree fruit, citrus,0.39167095908432975,0.0675052000796837,0.4321101015147578,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2018&price_id=24530363,https://images.vivino.com/thumbs/f1nfJpgMQjuR5-e6r8SwkA_pb_x600.png,Domaine Lafage/Côté Floral 2018,102
Chateau Couhins-Lurton,Pessac-Leognan Blanc (Grand Cru Classe de Graves) 2011,프랑스,Pessac-Léognan,White wine,Sauvignon Blanc,3.8,"₩139,614",139614,oaky, tree fruit,0.6964111978521154,0.22858993939372185,0.443768086720647,https://www.vivino.com/chateau-couhins-lurton-pessac-leognan-blanc-grand-cru-classe-de-graves/w/2011856?year=2011&price_id=7953678,https://images.vivino.com/thumbs/ZjLU6BItR46rx6ZK2LjfjA_pb_x600.png,Château Couhins-Lurton/Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,56
Chateau Saint-Roch,Vieilles Vignes Cotes du Roussillon Blanc 2016,프랑스,Côtes du Roussillon,White wine,Blend,3.8,"₩40,000",40000,citrus, earthy,0.465564996725953,0.0,0.4666642061832279,https://www.vivino.com/chateau-saint-roch-maury-vieilles-vignes-cotes-du-roussillon-blanc/w/1727687?year=2016&price_id=24530375,https://images.vivino.com/thumbs/PpMmF0ECRaSxgRnu0s4WLQ_pb_x600.png,Château Saint-Roch/Vieilles Vignes Côtes du Roussillon Blanc 2016,66
Izadi,Blanco 2012,스페인,Rioja,White wine,Viura,3.8,"₩60,000",60000,oaky, tree fruit,0.7959774068923773,0.20040810979122511,0.5787978490751018,https://www.vivino.com/izadi-blanco-rioja/w/2263847?year=2012&price_id=23467470,https://images.vivino.com/thumbs/yrdfGCBKR-GXZQ7w2oqaNA_pb_x600.png,Izadi/Blanco 2012,208
Wieninger,Nussberg Wiener Gemischter Satz 2016,오스트리아,Wien,White wine,Blend,3.8,"₩70,915",70915,None],,,,,https://www.vivino.com/wieninger-nussberg-wiener-gemischter-satz/w/1128168?year=2016&price_id=23033799,https://images.vivino.com/thumbs/1B7NogY8QrWCmLhq4yysMA_pb_x600.png,Wieninger/Nussberg Wiener Gemischter Satz 2016,437
Izadi,Blanco 2017,스페인,Rioja,White wine,Blend,3.8,"₩60,000",60000,oaky, tree fruit,0.7959774068923773,0.20040810979122511,0.5787978490751018,https://www.vivino.com/izadi-blanco-rioja/w/2263847?year=2017&price_id=21493639,https://images.vivino.com/thumbs/yrdfGCBKR-GXZQ7w2oqaNA_pb_x600.png,Izadi/Blanco 2017,212
Errazuriz,Max Reserva Sauvignon Blanc 2017,칠레,Aconcagua Valley,White wine,Sauvignon Blanc,3.8,"₩55,402",55402,citrus, vegetal,0.44564751343956077,0.0,0.7622306049296693,https://www.vivino.com/errazuriz-max-reserva-sauvignon-blanc/w/1240932?year=2017&price_id=17957523,https://images.vivino.com/thumbs/IUemBDrLTfGEvXA2OJshQA_pb_x600.png,Errazuriz/Max Reserva Sauvignon Blanc 2017,146
Dr. Loosen,Riesling Red Slate Dry 2017,독일,Mosel,White wine,Riesling,3.8,"₩60,000",60000,earthy, citrus,0.4111979768647317,0.0,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2017&price_id=24530173,https://images.vivino.com/thumbs/VKinSibWQ66AR4fbmeKJPg_pb_x600.png,Dr. Loosen/Riesling Red Slate Dry 2017,134
Invivo,Sauvignon Blanc 2017,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.8,"₩33,241",33241,citrus, tropical,0.3248290029294893,0.02861721850025933,0.8925156800086793,https://www.vivino.com/invivo-sauvignon-blanc/w/1219785?year=2017&price_id=16314954,https://images.vivino.com/thumbs/BqpeEVU0RZaev5KEKj9vtg_pb_x600.png,Invivo/Sauvignon Blanc 2017,202
Amici,Sonoma Coast Chardonnay 2014,미국,Sonoma Coast,White wine,Chardonnay,3.8,"₩100,000",100000,oaky, tree fruit,0.8678280499691059,0.5222513159476888,0.48594267189180873,https://www.vivino.com/amici-cellars-sonoma-coast-chardonnay/w/4027606?year=2014&price_id=25130581,https://images.vivino.com/thumbs/Z6m-IH20QsOQ686AFPSOaw_pb_x600.png,Amici/Sonoma Coast Chardonnay 2014,8
Franz Haas,Lepus 2016,이탈리아,Südtirol - Alto Adige,White wine,Pinot Blanc,3.8,"₩50,970",50970,tree fruit, earthy,0.5475490305539883,0.1859196737993155,0.626051516083016,https://www.vivino.com/franz-haas-lepus/w/3147014?year=2016&price_id=24499684,https://images.vivino.com/thumbs/yoX9Fd5DR3KJoXJvjJh9mw_pb_x600.png,Franz Haas/Lepus 2016,169
Amici,Sonoma Coast Chardonnay 2017,미국,Sonoma Coast,White wine,Chardonnay,3.8,"₩100,000",100000,oaky, tree fruit,0.8678280499691059,0.5222513159476888,0.48594267189180873,https://www.vivino.com/amici-cellars-sonoma-coast-chardonnay/w/4027606?year=2017&price_id=25130584,https://images.vivino.com/thumbs/Z6m-IH20QsOQ686AFPSOaw_pb_x600.png,Amici/Sonoma Coast Chardonnay 2017,11
Tarapaca,Gran Reserva Chardonnay 2018,칠레,Leyda Valley,White wine,Chardonnay,3.8,"₩43,879",43879,tree fruit, oaky,0.6445678576030932,0.6653733020102189,0.12269233693992318,https://www.vivino.com/tarapaca-gran-reserva-chardonnay/w/1162632?year=2018&price_id=23660425,https://images.vivino.com/thumbs/i0_iHCP1TEK5HFgH-b41XQ_pb_x600.png,Tarapacá/Gran Reserva Chardonnay 2018,362
Morgan Bay Cellars,Chardonnay 2014,미국,California,White wine,Chardonnay,3.8,"₩25,707",25707,oaky, tree fruit,0.9376253185319046,0.7493803873992063,0.471978602711271,https://www.vivino.com/morgan-bay-cellars-chardonnay/w/2018222?year=2014&price_id=8410418,https://images.vivino.com/thumbs/gPCeuravT9OIu2nhV1HZyw_pb_x600.png,Morgan Bay Cellars/Chardonnay 2014,291
William Fevre,SEA Limited Edition Chablis 2018,프랑스,Chablis,White wine,Chardonnay,3.8,"₩61,164",61164,citrus, tree fruit,0.4006366957985537,0.08285867089732109,0.7634468103341295,https://www.vivino.com/william-fevre-chablis-sea-limited-edition-chablis/w/9024084?year=2018&price_id=23300330,https://images.vivino.com/thumbs/vKLj2cv6Rz2Mq3UjWlWLzQ_pb_x600.png,William Fèvre/SEA Limited Edition Chablis 2018,441
Dr. Loosen,Riesling Red Slate Dry 2016,독일,Mosel,White wine,Riesling,3.8,"₩60,000",60000,earthy, citrus,0.4111979768647317,0.0,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2016&price_id=24530172,https://images.vivino.com/thumbs/VKinSibWQ66AR4fbmeKJPg_pb_x600.png,Dr. Loosen/Riesling Red Slate Dry 2016,133
Kimura Cellars,Sauvignon Blanc 2021,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.8,"₩20,147",20147,tropical, citrus,0.29441261325838725,0.0,0.903041677699623,https://www.vivino.com/kimura-cellars-sauvignon-blanc/w/1530663?year=2021&price_id=29380828,https://images.vivino.com/thumbs/UHFRhD_PTr-uRIrGMC51gg_150x200.jpg,Kimura Cellars/Sauvignon Blanc 2021,236
Hardys,HRB Chardonnay 2015,호주,South Australia,White wine,Chardonnay,3.8,"₩90,000",90000,oaky, tree fruit,0.6454136582838006,0.12266283562723101,0.5063481711218343,https://www.vivino.com/hardys-hrb-chardonnay/w/1225267?year=2015&price_id=25130562,https://images.vivino.com/thumbs/ZtsQsGHzTnOm32lX3TBhnw_pb_x600.png,Hardys/HRB Chardonnay 2015,186
Escudo Rojo,Sauvignon Blanc Reserva 2019,칠레,Maipo Valley,White wine,Sauvignon Blanc,3.8,"₩47,000",47000,citrus, vegetal,0.5047225742579939,0.008057960922679885,0.747857831285311,https://www.vivino.com/escudo-rojo-sauvignon-blanc-reserva/w/2262398?year=2019&price_id=21493676,https://images.vivino.com/thumbs/BOvVG55tSCKjcbXCo6kKiQ_pb_x600.png,Escudo Rojo/Sauvignon Blanc Reserva 2019,148
Borgo Magredo,Pinot Grigio 2019,이탈리아,Friuli Grave,White wine,Pinot Grigio,3.8,"₩37,674",37674,tree fruit, citrus,0.4276012705972114,0.15915079423477618,0.4444492608270147,https://www.vivino.com/borgo-magredo-pinot-grigio/w/1467211?year=2019&price_id=28232809,https://images.vivino.com/thumbs/tASM3tcNRNmIwXAIHaMB_Q_pb_x600.png,Borgo Magredo/Pinot Grigio 2019,34
Joseph Cattin,Pinot Gris 2017,프랑스,Alsace,White wine,Pinot Gris,3.8,"₩42,106",42106,tree fruit, earthy,0.4694596718368208,0.49917534543065994,0.36962661998683727,https://www.vivino.com/joseph-cattin-pinot-gris/w/1160783?year=2017&price_id=24499688,https://images.vivino.com/thumbs/G9AmkJ1dR9CXBhdLpcEe2Q_pb_x600.png,Joseph Cattin/Pinot Gris 2017,222
Fetzer,Gewurztraminer 2015,미국,Monterey,White wine,Gewürztraminer,3.8,"₩50,000",50000,tree fruit, earthy,0.7212375685700467,0.915946252981409,0.09904444896358741,https://www.vivino.com/fetzer-vineyards-gewurztraminer/w/6678000?year=2015&price_id=23986582,https://images.vivino.com/thumbs/9PurutJzQzekPw_RlfKnNg_150x200.jpg,Fetzer/Gewürztraminer 2015,154
Carmel Road,Unoaked Chardonnay 2018,미국,Monterey,White wine,Chardonnay,3.8,"₩70,000",70000,tree fruit, citrus,0.9280071426495243,0.5607058827752184,0.5248748683166602,https://www.vivino.com/carmel-road-winery-unoaked-chardonnay/w/4222793?year=2018&price_id=23467306,https://images.vivino.com/thumbs/0hTy99GzTCikeoa4cWq83A_pb_x600.png,Carmel Road/Unoaked Chardonnay 2018,45
Domaine Lafage,Cote Floral 2013,프랑스,Côtes Catalanes,White wine,Blend,3.8,"₩25,000",25000,tree fruit, citrus,0.39167095908432975,0.0675052000796837,0.4321101015147578,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2013&price_id=24530358,https://images.vivino.com/thumbs/f1nfJpgMQjuR5-e6r8SwkA_pb_x600.png,Domaine Lafage/Côté Floral 2013,97
Mamete Prevostini,Opera Bianco 2017,이탈리아,Alpi Retiche,White wine,Blend,3.8,"₩75,347",75347,tree fruit, oaky,0.5987449216093715,0.2935752320070064,0.5216646805281056,https://www.vivino.com/mamete-prevostini-opera-bianco/w/75720?year=2017&price_id=25868598,https://images.vivino.com/thumbs/G95v-7phR_KAZRsEHwjyPw_pb_x600.png,Mamete Prevostini/Opera Bianco 2017,252
Jean-Marc Brocard,Chablis Premier Cru 'Fourchaume' 2011,프랑스,Chablis 1er Cru 'Fourchaume',White wine,Chardonnay,3.8,"₩84,212",84212,tree fruit, citrus,0.46267205899946273,0.010450948756557306,0.7235931711181187,https://www.vivino.com/jean-marc-brocard-chablis-premier-cru-fourchaume/w/43654?year=2011&price_id=7944151,https://images.vivino.com/thumbs/eXbwEvnyTgSC22JCaGhhrQ_pb_x600.png,Jean-Marc Brocard/Chablis Premier Cru 'Fourchaume' 2011,214
Dr. Loosen,Riesling Red Slate Dry 2014,독일,Mosel,White wine,Riesling,3.8,"₩60,000",60000,earthy, citrus,0.4111979768647317,0.0,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2014&price_id=24530170,https://images.vivino.com/thumbs/VKinSibWQ66AR4fbmeKJPg_pb_x600.png,Dr. Loosen/Riesling Red Slate Dry 2014,131
Errazuriz,150 Anos Edicion Aniversario Max Chardonnay 2018,칠레,Aconcagua Valley,White wine,Chardonnay,3.8,"₩44,000",44000,tree fruit, oaky,0.6455671000002121,0.49284372122906733,0.3840266405954502,https://www.vivino.com/errazuriz-onehundredfifty-anos-edicion-aniversario-max-chardonnay/w/9050009?year=2018&price_id=24562732,https://images.vivino.com/thumbs/Tcqwqhv0Q2uRufwUhRG29Q_pb_x600.png,Errazuriz/150 Anos Edicion Aniversario Max Chardonnay 2018,140
Cloudy Bay,Chardonnay 2006,뉴질랜드,Marlborough,White wine,Chardonnay,3.8,"₩57,619",57619,oaky, citrus,0.5716343900560786,0.06464538058840315,0.6506233238472614,https://www.vivino.com/cloudy-bay-chardonnay/w/18979?year=2006&price_id=2754487,https://images.vivino.com/thumbs/6flIfVNdR8e5GQRvHotByw_pb_x600.png,Cloudy Bay/Chardonnay 2006,73
Matias Riccitelli,Blanco de La Casa 2019,아르헨티나,La Consulta,White wine,Sauvignon Blanc,3.8,"₩70,000",70000,None],,,,,https://www.vivino.com/riccitelli-blanco-de-la-casa-la-consulta/w/6467417?year=2019&price_id=27838835,https://images.vivino.com/thumbs/pUTwKHN0SGaME9k1ayy3Wg_pb_x600.png,Matías Riccitelli/Blanco de La Casa 2019,280
Tasca d'Almerita,Contea di Sclafani Nozze d'Oro Regaleali 2010,이탈리아,Contea di Sclafani,White wine,Cabernet Sauvignon,3.8,"₩62,051",62051,tree fruit, earthy,0.6583426822585073,0.10024299940955092,0.3883155604688162,https://www.vivino.com/tasca-d-almerita-contea-di-sclafani-nozze-d-oro-regaleali/w/1123337?year=2010&price_id=14650526,https://images.vivino.com/thumbs/7w7xsSUUTTyEMCTAt9BOGA_pb_x600.png,Tasca d'Almerita/Contea di Sclafani Nozze d'Oro Regaleali 2010,363
F.X. Pichler,Loibner Klostersatz Gruner Veltliner Federspiel 2013,오스트리아,Wachau,White wine,Grüner Veltliner,3.8,"₩79,780",79780,tree fruit, earthy,0.17332339663074428,0.11241953112240961,0.7444148058022162,https://www.vivino.com/f-x-pichler-loibner-klostersatz-gruner-veltliner-federspiel/w/1272378?year=2013&price_id=14650439,https://images.vivino.com/thumbs/DGZc6WzGSD-p0t0dcAG8Lw_pb_x600.png,F.X. Pichler/Loibner Klostersatz Grüner Veltliner Federspiel 2013,149
Rippon,Gewurztraminer 2019,뉴질랜드,Central Otago,White wine,Gewürztraminer,3.8,"₩31,253",31253,None],,,,,https://www.vivino.com/rippon-gewurztraminer/w/2263454?year=2019&price_id=22734334,https://images.vivino.com/thumbs/yY0KifK6TF2jrRT8JMqFjQ_pb_x600.png,Rippon/Gewurztraminer 2019,319
Dobogo,Tokaji Furmint 2012,헝가리,Tokaj,White wine,Furmint,3.8,"₩68,256",68256,None],,,,,https://www.vivino.com/dobogo-tokaji-furmint/w/1865809?year=2012&price_id=14650457,https://images.vivino.com/thumbs/sTnFcmOGQhGzbWbuOeVNUA_pb_x600.png,Dobogó/Tokaji Furmint 2012,92
Diora,La Splendeur du Soleil Chardonnay 2017,미국,Monterey,White wine,Chardonnay,3.8,"₩80,000",80000,oaky, tree fruit,0.844609698539422,0.5766749281680106,0.4336631784772761,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2017&price_id=30003962,https://images.vivino.com/thumbs/GVydrVhfTiSzHllzMBbsjQ_pb_x600.png,Diora/La Splendeur du Soleil Chardonnay 2017,88
Bay of Fires,Riesling 2018,호주,Tasmania,White wine,Riesling,3.8,"₩70,000",70000,citrus, tree fruit,0.4121123896950539,0.0647464209632755,0.7592111458908977,https://www.vivino.com/bay-of-fires-riesling/w/93395?year=2018&price_id=24530182,https://images.vivino.com/thumbs/1orMNLkITMOhj_XCFWyItA_pb_x600.png,Bay of Fires/Riesling 2018,28
Pegasus Bay,Sauvignon - Semillon 2018,뉴질랜드,Waipara,White wine,Blend,3.8,"₩29,607",29607,None],,,,,https://www.vivino.com/pegasus-bay-winery-sauvignon-semillon/w/16114?year=2018&price_id=26625713,https://images.vivino.com/thumbs/uU79iT_2RHev8MxpzRd4hg_pb_x600.png,Pegasus Bay/Sauvignon - Sémillon 2018,303
Matias Riccitelli,Blanco de La Casa 2016,아르헨티나,La Consulta,White wine,Sauvignon Blanc,3.8,"₩70,000",70000,None],,,,,https://www.vivino.com/riccitelli-blanco-de-la-casa-la-consulta/w/6467417?year=2016&price_id=27838832,https://images.vivino.com/thumbs/pUTwKHN0SGaME9k1ayy3Wg_pb_x600.png,Matías Riccitelli/Blanco de La Casa 2016,277
Schloss Lieser,SL Riesling Feinherb 2014,독일,Mosel,White wine,Riesling,3.8,"₩48,710",48710,earthy, tree fruit,0.38968245423912684,0.42383117104538204,0.910675781684442,https://www.vivino.com/schloss-lieser-sl-riesling-feinherb/w/1207305?year=2014&price_id=23168854,https://images.vivino.com/thumbs/d4c3YKFXTbqCY_LtgoCyEw_pb_x600.png,Schloss Lieser/SL Riesling Feinherb 2014,350
Villa Gemma,Colline Teatine Bianco 2012,이탈리아,Colline Teatine,White wine,Blend,3.8,"₩48,754",48754,tree fruit, earthy,0.5750051178426144,0.08931628149884333,0.43752977040469415,https://www.vivino.com/villa-gemma-abruzzo-colline-teatine-bianco/w/1895638?year=2012&price_id=7944016,https://images.vivino.com/thumbs/flGtuAWbQESzvecPu6t4bg_pb_x600.png,Villa Gemma/Colline Teatine Bianco 2012,420
Von Winning,Chardonnay II 2015,독일,Pfalz,White wine,Chardonnay,3.8,"₩62,006",62006,oaky, tree fruit,0.5090114573557402,0.0,0.6226964239845614,https://www.vivino.com/de-von-winning-chardonnay-ii-pfalz/w/5290719?year=2015&price_id=15032662,https://images.vivino.com/thumbs/Phoi-juGToCgEWFzLMWI7Q_pb_x600.png,Von Winning/Chardonnay II 2015,429
Man O' War,Gravestone 2018,뉴질랜드,Waiheke Island,White wine,Blend,3.8,"₩23,849",23849,citrus, vegetal,0.4109360032025657,0.019284174708319946,0.8729647446575515,https://www.vivino.com/man-o-war-gravestone/w/1125557?year=2018&price_id=22926534,https://images.vivino.com/thumbs/Rti_IkJHSxu-FczA6Q3d1g_pb_x600.png,Man O' War/Gravestone 2018,256
Chateau La Louviere,Pessac-Leognan Blanc 2014,프랑스,Pessac-Léognan,White wine,Blend,3.8,"₩200,000",200000,earthy, tree fruit,0.7174701378093739,0.17714244180307717,0.5190303944840254,https://www.vivino.com/chateau-la-louviere-pessac-leognan-blanc/w/6511838?year=2014&price_id=23821666,https://images.vivino.com/thumbs/6T39qKGqTQmadXWc_OQCxA_pb_x600.png,Château La Louvière/Pessac-Léognan Blanc 2014,61
Villa M,Bianco 2017,이탈리아,Piemonte,White wine,Moscato,3.8,"₩36,000",36000,tree fruit, earthy,0.6923069438115147,0.8754852360809257,0.47366791449506296,https://www.vivino.com/villa-m-bianco/w/1774733?year=2017&price_id=23466120,https://images.vivino.com/thumbs/QWMvYdUpSDKCG2jqrj8l1A_pb_x600.png,Villa M/Bianco 2017,423
Newton,Chardonnay Unfiltered 2005,미국,Napa Valley,White wine,Chardonnay,3.8,"₩106,373",106373,oaky, tree fruit,0.9376253185319046,0.5004962284840534,0.36757814367423325,https://www.vivino.com/newton-chardonnay-unfiltered/w/1618879?year=2005&price_id=14539697,https://images.vivino.com/thumbs/5NZEY7Y_Rl6XrJ9FY9YivQ_pb_x600.png,Newton/Chardonnay Unfiltered 2005,296
Trinity Hill,Gimblett Gravels Chardonnay 2018,뉴질랜드,Gimblett Gravels,White wine,Chardonnay,3.8,"₩28,785",28785,oaky, citrus,0.5557899734695531,0.044039784423271236,0.6209761497413891,https://www.vivino.com/trinity-hill-gimblett-gravels-chardonnay/w/2240133?year=2018&price_id=20075907,https://images.vivino.com/thumbs/fv7WBDXsTJOz8xPUbrY2lQ_pb_x600.png,Trinity Hill/Gimblett Gravels Chardonnay 2018,413
Sato,Riesling 2018,뉴질랜드,Central Otago,White wine,Riesling,3.8,"₩32,898",32898,citrus, earthy,0.28101577917266973,0.0,0.9323668422279396,https://www.vivino.com/sato-riesling/w/1576731?year=2018&price_id=25051681,https://images.vivino.com/thumbs/qhcXmAeoShGI0oXSjhzHNA_pb_x600.png,Sato/Riesling 2018,345
Thummerer,Bokreta Cuvee 2014,헝가리,Eger,White wine,,3.8,"₩39,003",39003,None],,,,,https://www.vivino.com/thummerer-egri-csillag-vedett-eredetu-birtok/w/1893958?year=2014&price_id=9156610,https://images.vivino.com/thumbs/gZH5dnr9Q5CI295JwUNwYQ_150x200.jpg,Thummerer/Bokréta Cuvée 2014,380
Teeter-Totter,Chardonnay 2017,미국,Napa Valley,White wine,Chardonnay,3.8,"₩130,000",130000,oaky, tropical,0.9376253185319046,0.2834747838758944,0.4744134905169418,https://www.vivino.com/teeter-totter-chardonnay/w/4806486?year=2017&price_id=23467573,https://images.vivino.com/thumbs/t_Sl_TN5Q-GHPmHSDHHjHw_pb_x600.png,Teeter-Totter/Chardonnay 2017,375
Saint Clair Family Estate,Godfrey's Creek Reserve Gewurztraminer 2014,뉴질랜드,Marlborough,White wine,Gewürztraminer,3.8,"₩23,849",23849,None],,,,,https://www.vivino.com/saint-clair-family-estate-godfrey-s-creek-reserve-gewurztraminer/w/1434397?year=2014&price_id=24485914,https://images.vivino.com/thumbs/4rJBrNtmReyqzlwmllyLmQ_150x200.jpg,Saint Clair Family Estate/Godfrey's Creek Reserve Gewürztraminer 2014,332
Domaine Lafage,Cote Floral 2012,프랑스,Côtes Catalanes,White wine,Blend,3.8,"₩25,000",25000,tree fruit, citrus,0.39167095908432975,0.0675052000796837,0.4321101015147578,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2012&price_id=24530357,https://images.vivino.com/thumbs/f1nfJpgMQjuR5-e6r8SwkA_pb_x600.png,Domaine Lafage/Côté Floral 2012,96
Man O' War,Exiled 2020,뉴질랜드,Waiheke Island,White wine,Pinot Gris,3.8,"₩25,083",25083,tree fruit, earthy,0.4591491369901447,0.6919955563771193,0.3256041952398563,https://www.vivino.com/man-o-war-exiled/w/1751560?year=2020&price_id=26920649,https://images.vivino.com/thumbs/3J4l2PBMTCOKdnG1p4eECg_pb_x600.png,Man O' War/Exiled 2020,255
